PESEL,Date of acceptance to the position,Salary,Education
59042304524,2013-12-04,6228.04,Certificate Program
48102287435,2013-12-04,7236.03,Vocational Training
56022014554,2013-12-04,6659.34,Professional Certification
90092851352,2013-12-04,5899.87,Professional Certification
28071883751,2013-12-04,1573.942,High School Diploma
91121979838,2013-12-04,1376.838,Doctorate (PhD)
40061892716,2013-12-03,7448.1,Postgraduate Diploma
76031802753,2013-12-03,8177.89,Master's Degree
84050752759,2013-12-03,6531.33,Certificate Program
69061448246,2013-12-03,1292.496,Postgraduate Diploma
92032625955,2013-12-03,1498.84,Master's Degree
28092837850,2013-12-02,7798.06,Master's Degree
48061767421,2013-12-02,6834.02,Certificate Program
99112959454,2013-12-02,7255.35,Master's Degree
28050845231,2013-12-02,6374.37,Vocational Training
68071429450,2013-12-02,6546.39,Vocational Training
91032805000,2013-12-02,6716.3,Diploma
43010849036,2013-12-02,8542.62,Bachelor's Degree
52120703907,2013-12-02,7215.52,Vocational Training
40021201255,2013-12-02,6788.25,Diploma
92090749608,2013-12-02,7074.32,Diploma
33122985249,2013-12-02,1444.044,Diploma
80032600135,2013-12-02,1313.408,Certificate Program
100935529,2013-12-02,1432.524,Diploma
73081555457,2013-12-02,1142.076,Professional Certification
2100324619,2013-12-02,1559.772,High School Diploma
41080413715,2013-12-02,1443.954,Postgraduate Diploma
97021773530,2013-12-02,1527.502,Certificate Program
75122171550,2013-12-01,8532.91,Associate Degree
85080352034,2013-12-01,6204.65,Master's Degree
4050885909,2013-12-01,6841.37,Certificate Program
111614859,2013-12-01,6145.01,Diploma
88111233106,2013-12-01,7520.82,Associate Degree
2051339953,2013-12-01,1381.196,Certificate Program
70021354752,2013-12-01,1684.978,High School Diploma
31022138008,2013-12-01,1551.974,High School Diploma
58040743757,2013-12-01,1451.428,Doctorate (PhD)
33100255227,2013-12-01,1144.492,Postgraduate Diploma
28010194737,2013-11-30,2397.16,Certificate Program
41090723345,2013-11-30,7339.03,High School Diploma
4110168241,2013-11-30,7609.16,Certificate Program
67060867840,2013-11-30,7201.26,Postgraduate Diploma
47101203325,2013-11-30,6664.26,Certificate Program
77040173014,2013-11-30,6918.35,Diploma
92122005300,2013-11-30,6374.85,Postgraduate Diploma
49080620555,2013-11-30,6902.01,Associate Degree
43062150928,2013-11-30,6542.3,High School Diploma
37070454550,2013-11-30,1275.432,Vocational Training
32102098458,2013-11-30,1489.538,Postgraduate Diploma
26021238255,2013-11-30,1451.8,Certificate Program
56040521850,2013-11-30,1419.434,Certificate Program
5021574709,2013-11-30,1449.504,Doctorate (PhD)
37011189730,2013-11-29,6518.31,Bachelor's Degree
84010960729,2013-11-29,8226.24,High School Diploma
96120538758,2013-11-29,7019.28,Professional Certification
10030990026,2013-11-29,6433.4,Diploma
67010230212,2013-11-29,6635.41,Vocational Training
43062776656,2013-11-29,6506.53,Postgraduate Diploma
37072714250,2013-11-29,7253.31,Doctorate (PhD)
2032204454,2013-11-29,1602.814,Doctorate (PhD)
62030327227,2013-11-29,1557.192,High School Diploma
25110801103,2013-11-28,6349.96,Vocational Training
73063053937,2013-11-28,7419.24,Diploma
32021730116,2013-11-28,6611.22,Master's Degree
63121168538,2013-11-28,6231.47,Professional Certification
83080292714,2013-11-28,6898.14,Associate Degree
75060403753,2013-11-28,1641.178,Doctorate (PhD)
36012732329,2013-11-28,1250.38,Professional Certification
38110388109,2013-11-28,1415.386,Doctorate (PhD)
80122550951,2013-11-28,1245.156,Doctorate (PhD)
65121381955,2013-11-27,7066.25,High School Diploma
9042814008,2013-11-27,8177.47,Master's Degree
59120676002,2013-11-27,6549.26,Vocational Training
57070527009,2013-11-27,6260.03,Postgraduate Diploma
34061454656,2013-11-27,7508.32,Diploma
29032733850,2013-11-27,6311.92,Associate Degree
89081012922,2013-11-27,8237.56,Associate Degree
28011258544,2013-11-27,6876.03,Postgraduate Diploma
47120901912,2013-11-27,1466.326,Master's Degree
21403255,2013-11-27,1436.484,Professional Certification
26040952721,2013-11-26,6601.64,Diploma
87121249826,2013-11-26,6559.47,Professional Certification
35022638759,2013-11-26,7220.08,Certificate Program
99080709000,2013-11-26,7084.9,Certificate Program
6111129052,2013-11-26,7064.74,Doctorate (PhD)
61062593437,2013-11-26,7803.31,Master's Degree
57081591158,2013-11-26,7111.31,Diploma
7061847252,2013-11-26,6467.32,Diploma
39081440953,2013-11-26,1354.688,Vocational Training
66090835524,2013-11-26,1432.896,Postgraduate Diploma
52010214254,2013-11-26,1485.202,Master's Degree
2060436829,2013-11-25,7142.79,Certificate Program
2111273845,2013-11-25,7895.25,Bachelor's Degree
1031143858,2013-11-25,5940.8,Professional Certification
60050350753,2013-11-25,7614.73,Vocational Training
90040577343,2013-11-25,7032.88,Master's Degree
78061531450,2013-11-25,1438.82,Professional Certification
67042578726,2013-11-25,1357.882,Vocational Training
2102372009,2013-11-24,7637.54,High School Diploma
25050222154,2013-11-24,8052.53,Bachelor's Degree
82071427911,2013-11-24,7166.4,Certificate Program
41031942354,2013-11-24,7492.27,Vocational Training
83052805830,2013-11-24,6997.66,Certificate Program
85011476651,2013-11-24,1239.132,High School Diploma
88071039804,2013-11-24,1275.864,Master's Degree
81022301759,2013-11-24,1284.218,Certificate Program
5080516144,2013-11-23,7823.21,Associate Degree
77121473428,2013-11-23,6022.32,Postgraduate Diploma
49020384505,2013-11-23,6856.52,Diploma
50072278201,2013-11-23,6975.58,Postgraduate Diploma
83062795756,2013-11-23,7039.16,Professional Certification
1111151133,2013-11-23,7373.48,Doctorate (PhD)
52052393652,2013-11-23,7248.01,Doctorate (PhD)
73030460959,2013-11-23,7302.2,Professional Certification
44091299033,2013-11-23,8345.1,Doctorate (PhD)
75100373754,2013-11-23,1364.752,Postgraduate Diploma
81101440452,2013-11-23,1653.006,Doctorate (PhD)
33041516722,2013-11-23,1379.092,Associate Degree
94090917100,2013-11-23,1155.524,Vocational Training
76030330251,2013-11-23,1294.398,Diploma
34022516757,2013-11-23,1376.02,Certificate Program
94120374444,2013-11-22,5990.62,Vocational Training
74031038949,2013-11-22,6880.96,Associate Degree
61020542859,2013-11-22,7498.33,Master's Degree
80040664253,2013-11-22,8376.07,High School Diploma
97021707908,2013-11-22,6442.68,Diploma
47080555459,2013-11-22,1529.512,Master's Degree
4061031553,2013-11-21,8286.8,Master's Degree
37050586310,2013-11-21,6586.91,High School Diploma
77100725111,2013-11-21,7155.96,Vocational Training
64083191446,2013-11-21,6773.8,Master's Degree
60102370137,2013-11-21,8408.1,Associate Degree
76080665602,2013-11-21,7192.76,Doctorate (PhD)
86010185452,2013-11-21,1372.404,Diploma
74021264251,2013-11-21,1330.854,Postgraduate Diploma
28102203941,2013-11-20,6331.78,Associate Degree
55022010737,2013-11-20,6993.5,Certificate Program
46121118857,2013-11-20,6649.12,Associate Degree
55012808850,2013-11-20,7820.68,Bachelor's Degree
63021244754,2013-11-20,6709.93,Diploma
90120546627,2013-11-20,7645.14,Certificate Program
27041831150,2013-11-20,7051.17,Master's Degree
53110438050,2013-11-20,7649.18,High School Diploma
8081743540,2013-11-20,7101.68,Bachelor's Degree
84090458352,2013-11-20,6784.8,Vocational Training
69020809653,2013-11-20,7312.59,Bachelor's Degree
53071906544,2013-11-20,1370.63,Certificate Program
71646037,2013-11-20,1205.364,Postgraduate Diploma
88071630951,2013-11-20,1246.626,Associate Degree
75080361822,2013-11-19,7267.55,Bachelor's Degree
28020602451,2013-11-19,6328.03,Certificate Program
46021554218,2013-11-19,7259.87,Associate Degree
26042627229,2013-11-19,8216.49,Bachelor's Degree
92080203956,2013-11-19,6099.89,Certificate Program
55112102551,2013-11-19,1151.954,Professional Certification
99100794359,2013-11-19,1147.906,Certificate Program
93050150627,2013-11-19,1237.944,Doctorate (PhD)
64030522657,2013-11-19,1606.632,Master's Degree
25032090421,2013-11-19,1371.688,Doctorate (PhD)
56012250135,2013-11-19,1226.688,Diploma
76032788854,2013-11-19,1318.542,High School Diploma
76021821917,2013-11-18,7918.88,Master's Degree
32081272739,2013-11-18,7074.93,Associate Degree
55101225809,2013-11-18,8350.69,Doctorate (PhD)
22738358,2013-11-18,1386.912,High School Diploma
78012942234,2013-11-18,1361.172,High School Diploma
34080351239,2013-11-18,1571.128,High School Diploma
31082920153,2013-11-18,1189.308,Professional Certification
88040687555,2013-11-18,1260.286,Postgraduate Diploma
76022751857,2013-11-18,1536.026,Master's Degree
27090933858,2013-11-17,6279.05,Certificate Program
30080916458,2013-11-17,7345.09,Doctorate (PhD)
84031474159,2013-11-17,8075.01,Associate Degree
74050739614,2013-11-17,7353.63,Master's Degree
83022102057,2013-11-17,8155.58,Doctorate (PhD)
6041839634,2013-11-17,1353.618,Doctorate (PhD)
71071477255,2013-11-17,1288.48,Doctorate (PhD)
68120763159,2013-11-17,1242.066,Doctorate (PhD)
96033110300,2013-11-17,1478.276,Certificate Program
96030346746,2013-11-17,1286.31,Postgraduate Diploma
48021581454,2013-11-16,7161.03,Diploma
77121460224,2013-11-16,7519.62,Doctorate (PhD)
63121862326,2013-11-16,6606.73,High School Diploma
30101877836,2013-11-16,7125.38,Master's Degree
3101240856,2013-11-16,8163.14,Doctorate (PhD)
9020238556,2013-11-16,6451.63,Diploma
61100845151,2013-11-16,7995.35,High School Diploma
60031125929,2013-11-16,6987.64,Associate Degree
52030802420,2013-11-16,1348.038,Certificate Program
88021350258,2013-11-16,1315.95,Professional Certification
86081981955,2013-11-16,1397.492,High School Diploma
59110961905,2013-11-16,1691.4,High School Diploma
59020474652,2013-11-16,1371.75,Doctorate (PhD)
57012296352,2013-11-15,7289.41,Certificate Program
75072099153,2013-11-15,7577.92,High School Diploma
45081588135,2013-11-15,1338.82,Doctorate (PhD)
83112304833,2013-11-15,1286.934,Vocational Training
62051497608,2013-11-15,1161.014,Postgraduate Diploma
3111819545,2013-11-15,1388.47,High School Diploma
78121179857,2013-11-15,1279.866,High School Diploma
57112236821,2013-11-14,7155.16,Doctorate (PhD)
6052683004,2013-11-14,7941.36,Doctorate (PhD)
69021292537,2013-11-14,5861.94,Vocational Training
40031340858,2013-11-14,5945.39,Professional Certification
9060547010,2013-11-14,7765.17,Master's Degree
79042417105,2013-11-14,8534.17,Doctorate (PhD)
81041026646,2013-11-14,6373.05,Doctorate (PhD)
26081403251,2013-11-14,6993.58,Certificate Program
25032901251,2013-11-14,5858.52,Certificate Program
36091983250,2013-11-14,6709.4,Professional Certification
41121875559,2013-11-14,1596.734,Bachelor's Degree
29082596302,2013-11-14,1381.688,Vocational Training
39111521258,2013-11-14,1209.476,Postgraduate Diploma
58112632754,2013-11-13,5850.49,Diploma
83051122606,2013-11-13,5991.14,Professional Certification
33081035313,2013-11-13,5790.05,Certificate Program
42090324543,2013-11-13,6806.54,Master's Degree
67012811514,2013-11-13,6745.01,Diploma
86011288055,2013-11-13,7152.13,Certificate Program
80063029659,2013-11-13,7619.09,Postgraduate Diploma
37063088421,2013-11-13,6751.75,Bachelor's Degree
89052566045,2013-11-13,7861.14,High School Diploma
36020970319,2013-11-13,8316.35,Doctorate (PhD)
1100506551,2013-11-13,6305.49,Doctorate (PhD)
31092542246,2013-11-13,1402.072,Professional Certification
82110927310,2013-11-13,1347.068,Doctorate (PhD)
50122983824,2013-11-12,7232.16,Associate Degree
58030940559,2013-11-12,6361.45,Professional Certification
86072047558,2013-11-12,7133.14,Vocational Training
58050995933,2013-11-12,6256.31,High School Diploma
86030312102,2013-11-12,7752.25,Bachelor's Degree
76112390036,2013-11-12,6712.47,Certificate Program
77081070406,2013-11-12,7365.07,Associate Degree
73040905402,2013-11-12,1641.376,Bachelor's Degree
49071457418,2013-11-12,1693.456,Bachelor's Degree
57050164558,2013-11-12,1471.48,Doctorate (PhD)
79082921330,2013-11-12,1543.964,Master's Degree
36080397958,2013-11-12,1262.82,Professional Certification
82111499416,2013-11-11,6043.65,Certificate Program
89012933917,2013-11-11,7445.29,Professional Certification
26041719400,2013-11-11,7591.27,Master's Degree
73012027235,2013-11-11,8143.46,High School Diploma
2082322726,2013-11-11,7172.69,Diploma
65071128259,2013-11-11,7846.58,Associate Degree
9032567929,2013-11-11,6875.53,Associate Degree
80073077622,2013-11-11,7265.05,High School Diploma
3012034355,2013-11-11,8166.81,Doctorate (PhD)
38021215655,2013-11-11,6649.07,Certificate Program
67033199211,2013-11-11,1343.596,Vocational Training
35072780956,2013-11-11,1394.422,High School Diploma
97041903658,2013-11-11,1391.244,Diploma
93081373455,2013-11-11,1281.58,Professional Certification
77043034655,2013-11-11,1501.558,Diploma
98010830157,2013-11-11,1602.024,Associate Degree
30111647445,2013-11-11,1223.302,Vocational Training
5032966430,2013-11-11,1278.406,Associate Degree
42011107059,2013-11-11,1472.338,Diploma
2090669200,2013-11-11,1218.74,Diploma
97111209839,2013-11-10,7623.99,Vocational Training
10060297508,2013-11-10,7422.7,Master's Degree
91070888034,2013-11-10,6713.91,Postgraduate Diploma
5052542915,2013-11-10,8229.11,Associate Degree
89092122953,2013-11-10,6333.92,Postgraduate Diploma
41121919231,2013-11-10,6207.02,Certificate Program
49022264302,2013-11-10,6895.33,Certificate Program
89093096653,2013-11-10,1449.964,Vocational Training
76012030713,2013-11-10,1180.614,Postgraduate Diploma
3030690553,2013-11-10,1374.528,Vocational Training
85062234459,2013-11-10,1169.046,Professional Certification
92120206055,2013-11-09,6264.43,Doctorate (PhD)
69020504350,2013-11-09,6603.16,Certificate Program
75121977027,2013-11-09,8196.48,Bachelor's Degree
31022671848,2013-11-09,7389.78,Professional Certification
89120337748,2013-11-09,6829.68,Associate Degree
72060520950,2013-11-09,6362.34,Master's Degree
35041882410,2013-11-09,7682.39,Diploma
32010410249,2013-11-09,1540.072,Bachelor's Degree
47082830259,2013-11-09,1510.774,Professional Certification
39061284748,2013-11-09,1306.382,Certificate Program
80071660008,2013-11-09,1239.974,Master's Degree
65092522252,2013-11-09,1318.918,Bachelor's Degree
76070467623,2013-11-09,1552.74,Doctorate (PhD)
86120412224,2013-11-08,8323.3,Bachelor's Degree
55041672107,2013-11-08,7548.7,Certificate Program
42072825422,2013-11-08,7351.26,Associate Degree
41010731027,2013-11-08,7393.02,Diploma
30120787750,2013-11-08,1577.73,Bachelor's Degree
28021993015,2013-11-08,1515.51,Associate Degree
87033016529,2013-11-08,1324.902,High School Diploma
94051629253,2013-11-07,7620.57,Professional Certification
59122931349,2013-11-07,7405.92,Vocational Training
64031057907,2013-11-07,8092.58,Associate Degree
74042831757,2013-11-07,6255.45,Certificate Program
94062189355,2013-11-07,1211.484,Postgraduate Diploma
60112109941,2013-11-07,1657.154,Bachelor's Degree
53113027536,2013-11-07,1630.962,Bachelor's Degree
60051787558,2013-11-07,1322.036,Doctorate (PhD)
2123117157,2013-11-07,1519.408,Master's Degree
6032073755,2013-11-06,7416.92,Diploma
42112002257,2013-11-06,7429.21,Vocational Training
67111854858,2013-11-06,1529.27,Certificate Program
98031187151,2013-11-06,1362.062,High School Diploma
29051347456,2013-11-06,1240.544,Certificate Program
93101562344,2013-11-06,1252.072,Diploma
28033082307,2013-11-06,1354.542,High School Diploma
79071354750,2013-11-05,7854.67,Doctorate (PhD)
75072713701,2013-11-05,6735.13,Vocational Training
85073096721,2013-11-05,7240.83,Associate Degree
29091976252,2013-11-05,6353.75,Vocational Training
10090146546,2013-11-05,6656.99,High School Diploma
60110604950,2013-11-05,7445.06,Certificate Program
64032726554,2013-11-05,1649.074,Master's Degree
41111858852,2013-11-04,5949,Certificate Program
69121114753,2013-11-04,6398.45,Bachelor's Degree
90052353652,2013-11-04,7250.06,Associate Degree
82101563912,2013-11-04,7054.91,Doctorate (PhD)
49120467854,2013-11-04,7562.87,Associate Degree
94101797844,2013-11-04,6366.7,Vocational Training
56021138316,2013-11-04,8052.78,Master's Degree
43102842053,2013-11-04,6436.3,Doctorate (PhD)
25051155028,2013-11-04,1306.21,High School Diploma
96091711851,2013-11-04,1685.616,Bachelor's Degree
88083113051,2013-11-04,1293.584,Diploma
27111083731,2013-11-04,1510.256,Postgraduate Diploma
94071799055,2013-11-03,7940.49,Doctorate (PhD)
4060855550,2013-11-03,6334.66,Diploma
90032659411,2013-11-03,6755.19,Associate Degree
34111232447,2013-11-03,7263.09,Professional Certification
47080179451,2013-11-03,6514.81,Associate Degree
42031520713,2013-11-03,8095.73,Master's Degree
41051191118,2013-11-03,1305.146,Vocational Training
96052578338,2013-11-03,1502.092,Postgraduate Diploma
92122288653,2013-11-03,1162.982,Diploma
12785113,2013-11-02,5917.36,Professional Certification
82122265303,2013-11-02,7000.48,Bachelor's Degree
32121123445,2013-11-02,7794.13,Master's Degree
1011230758,2013-11-02,5755.96,Postgraduate Diploma
67112942026,2013-11-02,7598.48,Associate Degree
58092784708,2013-11-02,7762.82,High School Diploma
59081410716,2013-11-02,1660.544,Associate Degree
1011624559,2013-11-02,1243.266,Diploma
50122858229,2013-11-02,1659.188,Associate Degree
94030689007,2013-11-02,1418.374,Vocational Training
69083112554,2013-11-02,1534.424,Professional Certification
5111717540,2013-11-02,1416.96,Associate Degree
70030439255,2013-11-01,7982.98,Bachelor's Degree
61050317250,2013-11-01,5960.72,Diploma
33091692311,2013-11-01,6642.54,High School Diploma
89080848757,2013-11-01,6440.24,Postgraduate Diploma
36020616026,2013-11-01,6634.48,Doctorate (PhD)
52051775251,2013-11-01,7652.29,Bachelor's Degree
