PESEL,Date of acceptance to the position,Salary,Education
8073067814,2016-07-09,7760.56,Vocational Training
93031966308,2017-07-24,7506.44,Diploma
56022403510,2011-12-04,9899.21,Certificate Program
82110842543,2017-07-24,7006.17,Certificate Program
84122935420,2015-02-25,9162.03,Bachelor's Degree
91051850454,2017-04-28,6824.91,Postgraduate Diploma
57020520328,2013-05-30,9639.02,Professional Certification
26120699355,2012-07-29,11637.44,Bachelor's Degree
50042220540,2019-05-03,6294.5,Professional Certification
58090331353,2011-06-08,9564.12,High School Diploma
61082766352,2014-12-23,9152.12,Associate Degree
95033026817,2017-04-29,7400.0,Diploma
3051495524,2019-10-30,5982.06,Bachelor's Degree
3042264337,2014-06-19,9015.32,Doctorate (PhD)
41092699350,2013-03-03,10446.36,Doctorate (PhD)
39051071402,2016-09-15,7169.57,Certificate Program
80121615051,2016-03-16,7784.32,Professional Certification
43102842053,2013-11-04,8527.81,Doctorate (PhD)
88071756158,2015-04-19,7693.77,Vocational Training
85092871958,2018-01-25,6933.92,Certificate Program
1052337953,2017-01-10,6931.88,Doctorate (PhD)
58070313128,2019-09-28,6223.56,Master's Degree
38080249136,2017-06-12,7092.16,Bachelor's Degree
41032942551,2012-07-08,11252.24,Doctorate (PhD)
55021715916,2019-03-12,6685.42,Doctorate (PhD)
98011064658,2014-06-14,7945.07,Diploma
38111985251,2019-06-14,6396.69,High School Diploma
87040781856,2017-07-21,7039.28,Diploma
29070319957,2012-07-09,9810.16,Certificate Program
81112746558,2013-05-04,9285.95,Doctorate (PhD)
79052578348,2016-12-20,8443.5,Doctorate (PhD)
84042538950,2019-04-02,6538.03,Diploma
34100233059,2012-06-07,9149.4,High School Diploma
71080456809,2016-05-09,7696.49,Bachelor's Degree
60062660848,2018-12-27,6583.47,Certificate Program
94012805153,2019-02-08,6333.37,Master's Degree
70071665257,2015-10-28,7977.94,Doctorate (PhD)
74030679952,2016-03-17,8235.33,Doctorate (PhD)
94040500657,2015-06-27,7979.76,Diploma
74102608958,2019-11-21,5947.39,Vocational Training
92030883353,2017-08-31,7704.74,Doctorate (PhD)
1031993019,2017-12-08,7215.16,High School Diploma
96062749854,2011-10-15,11216.45,Associate Degree
1122257358,2017-09-22,6703.88,Associate Degree
53113033832,2016-06-22,7322.7,Postgraduate Diploma
94070255154,2012-03-29,10441.69,Postgraduate Diploma
50072598635,2019-07-05,6268.31,Certificate Program
90010515715,2018-07-15,6868.54,High School Diploma
61021949150,2010-08-26,9602.33,Master's Degree
37101494458,2010-04-30,11449.07,Professional Certification
5082364653,2016-06-02,7061.73,Professional Certification
9121187937,2014-03-28,8532.03,Associate Degree
56022076455,2016-04-06,7797.65,Postgraduate Diploma
75082592756,2013-05-02,7949.94,Postgraduate Diploma
97021101153,2014-05-18,8803.28,Vocational Training
34061703644,2015-03-07,9106.2,High School Diploma
64081064056,2015-10-31,7524.9,Professional Certification
43090621623,2017-11-19,6972.52,Certificate Program
77052394519,2013-07-15,10566.91,Doctorate (PhD)
33101689036,2011-05-08,10767.05,Diploma
7110303755,2010-11-05,10483.86,Doctorate (PhD)
39112456001,2012-03-19,8703.15,Vocational Training
1030663232,2015-08-14,7347.03,Postgraduate Diploma
51042851358,2015-07-29,7846.42,Postgraduate Diploma
50122423050,2014-09-19,8619.46,Bachelor's Degree
78040211100,2011-10-01,8974.71,Vocational Training
51060850504,2018-07-20,6688.05,Associate Degree
54122825232,2012-06-25,8024.14,Professional Certification
27010750156,2012-02-05,10418.63,Diploma
57030217551,2013-02-06,9492.29,Postgraduate Diploma
77091815356,2014-02-04,8976.09,Certificate Program
53050564237,2017-01-24,7775.65,High School Diploma
26120211157,2017-02-21,7318.08,Diploma
2041733732,2014-04-25,9872.12,Doctorate (PhD)
10100658755,2015-06-23,8491.93,Certificate Program
31062186906,2019-07-25,6341.53,Postgraduate Diploma
79031812030,2018-01-25,7165.28,Associate Degree
29022589108,2012-02-05,9143.61,Master's Degree
87061456258,2011-12-17,9161.58,Vocational Training
49020668658,2017-02-16,7568.71,Doctorate (PhD)
3102535544,2016-08-09,7889.21,Postgraduate Diploma
28011263757,2017-07-29,7290.37,Postgraduate Diploma
56111368854,2012-04-13,11014.03,Master's Degree
90051359253,2015-01-30,8976.08,High School Diploma
73112809544,2014-09-17,8823.45,Vocational Training
39053025126,2015-05-07,8136.96,Certificate Program
41021080022,2016-01-02,8331.85,Diploma
47101757756,2014-07-25,8774.6,Associate Degree
80091784144,2014-06-10,8415.84,Diploma
25012417956,2016-08-22,7747.68,Master's Degree
101381503,2016-03-04,7556.97,Doctorate (PhD)
3102808853,2016-07-01,7742.22,Professional Certification
90111371953,2018-02-19,6920.59,Associate Degree
61091485037,2017-11-29,7457.79,Master's Degree
28012830053,2016-11-24,7676.42,Master's Degree
95112481155,2017-09-06,6799.11,Certificate Program
86090718256,2016-05-16,7503.93,Certificate Program
80102526451,2017-02-11,7628.9,Postgraduate Diploma
90070709150,2010-12-11,11472.51,Master's Degree
51102979853,2014-04-22,7852.72,Vocational Training
6040212258,2017-06-20,6910.54,Postgraduate Diploma
33052023352,2012-05-05,10392.42,Doctorate (PhD)
46122135415,2012-10-31,8039.06,Professional Certification
69070692036,2015-12-11,7300.0,Diploma
70021128456,2013-07-08,8558.21,High School Diploma
59081434754,2013-02-13,9145.84,Associate Degree
1030814256,2019-08-29,6221.28,Certificate Program
63090707833,2018-09-11,6585.86,Professional Certification
83112487950,2012-08-02,10835.88,Associate Degree
51091283452,2011-05-12,9771.79,Associate Degree
43100537926,2019-07-22,5982.97,Vocational Training
78111427522,2014-12-03,7986.08,Certificate Program
27060729021,2012-08-27,8257.03,Professional Certification
43070916952,2015-10-09,9076.67,Associate Degree
10061127158,2010-12-25,11171.89,Vocational Training
63051179945,2015-08-23,8871.82,Bachelor's Degree
32040329216,2012-10-03,10186.11,High School Diploma
49050326106,2012-12-25,9017.1,Certificate Program
65110363616,2010-06-28,10525.37,Postgraduate Diploma
1052593432,2010-04-03,9614.95,Bachelor's Degree
68012961957,2010-11-23,10476.4,Diploma
32080155952,2013-06-30,7917.52,Diploma
43091268616,2012-07-09,9272.78,Diploma
97042523259,2016-04-30,7451.79,Bachelor's Degree
79101355153,2017-12-04,7035.33,Professional Certification
37022657147,2014-03-21,10148.05,Associate Degree
89123114346,2019-11-29,6000.89,Postgraduate Diploma
93100679755,2018-05-10,6467.46,Professional Certification
76032488730,2014-07-17,9631.67,Associate Degree
66061228931,2013-12-24,9589.4,Vocational Training
43021783950,2011-05-16,12457.04,High School Diploma
37030209552,2016-06-27,7208.25,Professional Certification
42022501952,2018-10-01,6524.47,Postgraduate Diploma
88100173934,2012-05-23,11415.2,Master's Degree
3011781852,2013-05-07,8227.74,Certificate Program
56050663326,2012-09-19,11190.21,Bachelor's Degree
36052420105,2012-08-01,8623.18,Professional Certification
61062026250,2015-12-04,7978.2,Bachelor's Degree
60041597310,2018-06-11,6966.84,Diploma
79061490457,2011-12-24,9833.76,High School Diploma
61041906836,2017-07-04,7679.88,High School Diploma
99112466121,2018-06-30,6665.02,High School Diploma
54060615757,2015-03-07,7951.0,Doctorate (PhD)
78013004315,2019-09-03,6295.08,Master's Degree
46050295658,2016-01-24,7712.66,Certificate Program
43040464308,2017-07-17,7413.21,Associate Degree
36022750218,2016-05-02,7522.78,High School Diploma
47092842408,2017-06-23,7085.59,Professional Certification
91942555,2019-10-06,6165.13,Doctorate (PhD)
38110989928,2010-03-25,10272.12,Postgraduate Diploma
33060338033,2014-11-30,8970.7,Doctorate (PhD)
41032495141,2010-04-12,9804.38,Professional Certification
51111967959,2011-06-30,10670.76,Master's Degree
58092887852,2014-04-02,8870.72,Master's Degree
59091665834,2013-07-31,8210.79,Professional Certification
80071708548,2012-01-26,9701.4,Certificate Program
45063064952,2014-06-16,8709.69,Professional Certification
48112810904,2014-08-30,9814.14,Bachelor's Degree
58033150737,2018-09-09,6908.06,Bachelor's Degree
58032339056,2018-07-16,6591.41,Master's Degree
72101959549,2011-02-28,11761.17,Bachelor's Degree
89101607747,2010-10-29,10235.88,Professional Certification
85080368651,2015-06-29,8455.52,Vocational Training
44112510158,2018-12-06,6445.85,Diploma
81080875900,2010-04-05,11942.06,Associate Degree
6102711501,2011-05-31,10876.23,Diploma
34122605722,2019-06-11,6398.66,Postgraduate Diploma
5091173431,2019-06-24,6228.48,Associate Degree
7081033053,2014-10-06,8205.63,Bachelor's Degree
36081402419,2011-07-24,8619.22,Certificate Program
4013105244,2017-09-28,7228.55,Doctorate (PhD)
31042950653,2019-02-15,6342.3,Postgraduate Diploma
25072179838,2015-10-02,7526.71,Professional Certification
81061301556,2019-08-27,6056.95,Master's Degree
35042003649,2011-08-17,10069.72,High School Diploma
55071248857,2016-08-01,7387.33,Associate Degree
1101922734,2011-07-18,12127.85,Master's Degree
77020890144,2014-04-08,8068.28,Certificate Program
88121344221,2018-10-04,6482.22,Vocational Training
68102616644,2018-08-31,6407.08,Vocational Training
99073051202,2012-09-14,8715.56,Master's Degree
68030531435,2018-11-03,6544.44,Bachelor's Degree
75061246142,2011-02-27,11091.16,Postgraduate Diploma
49070423140,2011-10-16,10119.86,Vocational Training
50030486419,2016-02-28,7390.59,Diploma
57090589650,2016-11-17,7143.49,Diploma
96070484655,2016-01-01,8062.13,Diploma
55060327611,2019-09-25,6280.16,High School Diploma
70100870041,2012-07-16,10285.1,Professional Certification
84082547215,2011-02-06,9398.63,Master's Degree
41051191118,2013-11-03,8327.59,Vocational Training
94070947824,2012-07-12,8272.0,Vocational Training
59022808156,2019-01-14,6519.19,High School Diploma
55112102551,2013-11-19,7715.95,Professional Certification
43012053523,2019-11-01,6203.97,Bachelor's Degree
45060921328,2018-03-13,6995.27,Diploma
76052777852,2012-01-10,10896.19,Doctorate (PhD)
42010525700,2015-01-04,9289.83,Bachelor's Degree
76101828717,2015-07-29,8082.29,Associate Degree
46112893617,2015-06-23,8328.87,Associate Degree
39072337156,2019-06-01,6387.04,High School Diploma
50100448112,2010-03-17,9638.0,Vocational Training
39060338431,2014-04-22,9489.85,Certificate Program
57083106224,2010-09-21,11284.8,Vocational Training
64011623553,2017-08-07,6597.85,Certificate Program
56082456545,2011-02-08,9313.64,Doctorate (PhD)
60091090429,2014-04-13,8173.42,Bachelor's Degree
54082026858,2019-06-30,6191.11,Diploma
82121285058,2013-12-27,8935.57,Certificate Program
10022643228,2016-12-19,7211.86,Diploma
52121271641,2015-12-11,8840.07,Master's Degree
51072631405,2010-07-17,9256.77,Vocational Training
81041728456,2017-08-17,7031.74,Diploma
29072645517,2018-02-11,7213.74,Postgraduate Diploma
85011676655,2019-01-07,6251.03,High School Diploma
28011632854,2018-02-12,6776.37,Vocational Training
26081925902,2013-04-11,8796.66,Diploma
47080232459,2010-02-27,10807.2,Certificate Program
51090161915,2011-08-07,10129.77,Associate Degree
70011443358,2010-07-08,10347.24,Diploma
31090190656,2013-03-08,8770.21,High School Diploma
48021321636,2018-11-01,6254.49,Bachelor's Degree
30031894655,2015-12-16,8214.36,Certificate Program
73062623054,2019-07-11,6506.27,High School Diploma
45022560240,2013-08-24,7855.05,Diploma
94020764156,2011-05-08,9786.47,Postgraduate Diploma
99020311049,2010-02-06,11923.05,Diploma
71032129515,2013-12-31,8111.24,Certificate Program
98082521852,2013-01-08,9562.76,Associate Degree
98051885051,2017-03-09,7514.45,Certificate Program
8012268852,2015-01-02,7750.43,Postgraduate Diploma
46112572350,2019-09-08,6116.52,Professional Certification
80112195140,2011-07-17,10093.4,Associate Degree
60050855951,2011-05-29,9851.54,Associate Degree
78102343334,2014-03-28,8243.79,High School Diploma
3012000758,2018-01-17,7117.04,Doctorate (PhD)
43042111857,2014-01-09,8900.5,Doctorate (PhD)
62020212337,2010-07-05,12337.79,Master's Degree
94120118910,2018-09-12,6561.98,Doctorate (PhD)
88032327416,2017-04-11,7321.5,Diploma
50081224952,2014-09-28,8907.2,Associate Degree
42091493655,2018-10-29,6643.94,Bachelor's Degree
97110247816,2019-10-20,6252.46,Doctorate (PhD)
52120997612,2018-08-30,6493.8,Certificate Program
66060949952,2012-07-03,9276.35,Master's Degree
90090177852,2012-07-31,8000.22,Vocational Training
3050798857,2014-06-28,9495.42,Doctorate (PhD)
44072662452,2018-05-27,6800.71,Doctorate (PhD)
1042223408,2013-06-26,9264.68,Certificate Program
41122236029,2012-05-22,8682.16,Vocational Training
79043081750,2012-07-30,8468.03,Bachelor's Degree
83070254850,2018-06-13,6920.27,High School Diploma
10083149156,2017-07-23,7082.19,Doctorate (PhD)
32020795653,2012-02-12,9315.54,Postgraduate Diploma
3050590152,2015-06-04,9199.7,Master's Degree
53011806749,2012-05-16,10564.85,Doctorate (PhD)
78031688609,2014-10-23,8864.08,High School Diploma
37070454550,2013-11-30,8412.27,Vocational Training
63080943452,2014-04-22,9141.62,Master's Degree
92120161556,2014-04-18,9842.22,Master's Degree
27112151927,2018-12-16,6499.55,Bachelor's Degree
33021060359,2018-04-05,6880.6,Bachelor's Degree
76013092255,2018-08-03,6517.31,Associate Degree
71090808935,2017-06-03,7025.52,Certificate Program
70102283258,2018-05-20,6510.4,Certificate Program
98021184706,2017-02-12,6940.95,Master's Degree
92021028055,2015-03-09,8059.22,Diploma
39101797814,2015-03-01,9123.88,Associate Degree
78072676959,2011-04-14,9897.05,Postgraduate Diploma
89110873542,2019-05-27,6325.46,Vocational Training
64020183817,2018-10-11,6456.34,Master's Degree
76091423024,2017-07-24,7437.0,Bachelor's Degree
90081554859,2014-04-26,8550.96,Certificate Program
83011177152,2016-12-22,8227.42,Associate Degree
27082518535,2014-03-17,8145.29,Diploma
95071598958,2018-04-29,6724.83,Certificate Program
83090801153,2015-12-01,7625.28,Associate Degree
98042434123,2016-06-13,7270.83,Certificate Program
9052372208,2014-09-06,8461.59,Vocational Training
66081203451,2010-12-30,12128.64,Master's Degree
98121367755,2014-11-28,8251.15,High School Diploma
99091802352,2012-03-09,8685.18,Diploma
84073173159,2011-06-23,9535.14,Associate Degree
48122808856,2014-10-14,9642.75,Doctorate (PhD)
74052030751,2019-05-18,6231.23,Diploma
3121117859,2012-01-21,9471.27,Diploma
48020284457,2010-10-07,9145.75,Certificate Program
7050423353,2012-05-16,9023.96,Master's Degree
34072055451,2011-07-27,10880.69,Vocational Training
3122955243,2011-01-29,12314.68,Master's Degree
28030991022,2012-09-15,8935.0,Professional Certification
54041410748,2014-06-08,9535.02,Bachelor's Degree
77031074856,2018-08-23,6571.78,Professional Certification
29123192955,2013-12-06,8474.02,Vocational Training
97061301649,2018-03-05,7286.25,Professional Certification
26101260653,2012-10-24,8981.23,Master's Degree
84012010613,2019-11-20,6060.75,High School Diploma
52010228756,2012-03-14,10964.14,Associate Degree
48122935736,2017-04-30,7529.57,Postgraduate Diploma
92071993608,2017-08-21,7342.63,Doctorate (PhD)
80101946944,2018-03-14,6564.04,Doctorate (PhD)
54040947313,2015-01-17,9679.01,Bachelor's Degree
54122456838,2012-05-20,8842.77,Diploma
54051296028,2017-10-24,6932.18,Vocational Training
44080196255,2011-08-28,10093.07,Certificate Program
27082670310,2019-03-30,6153.2,Certificate Program
35011600554,2014-04-29,8426.41,Master's Degree
91051492719,2018-02-16,6760.16,Certificate Program
96052578338,2013-11-03,9398.93,Postgraduate Diploma
39061036734,2018-02-17,6823.54,Diploma
65010812544,2012-11-26,8199.43,Certificate Program
59031202150,2015-06-29,8694.6,Bachelor's Degree
55102301355,2015-01-18,8442.08,Master's Degree
43111633950,2017-12-23,7499.15,Bachelor's Degree
10101128057,2015-07-06,8613.53,Postgraduate Diploma
75021680517,2011-03-14,8771.75,Professional Certification
10092726755,2019-07-20,6427.87,Master's Degree
52112018132,2013-10-16,9156.09,Associate Degree
5030214016,2013-04-23,10483.14,Associate Degree
56090407858,2012-03-09,10365.35,Professional Certification
44020875756,2012-08-12,10076.58,Postgraduate Diploma
81110225312,2010-08-19,10681.51,Master's Degree
32022542055,2010-04-05,13129.02,Doctorate (PhD)
41072752547,2012-06-25,11012.49,High School Diploma
92062746730,2011-11-13,9186.45,Diploma
63111078908,2018-07-18,6771.85,Diploma
90061487722,2010-02-02,8908.24,Diploma
30021318253,2019-09-01,5969.72,Postgraduate Diploma
53100817128,2017-12-24,7606.42,Bachelor's Degree
62020157351,2010-10-27,12670.52,Doctorate (PhD)
69030778459,2017-11-07,7220.8,High School Diploma
32052694052,2011-07-23,10803.17,Master's Degree
56062165513,2010-04-27,11747.52,Master's Degree
35042246853,2014-08-02,7657.77,Diploma
30081959353,2010-08-02,12370.44,Doctorate (PhD)
2040336356,2016-03-22,7983.55,Professional Certification
73020990853,2019-01-10,6202.82,Professional Certification
75080960052,2019-06-19,6348.44,Postgraduate Diploma
8070411838,2015-09-05,7365.78,Postgraduate Diploma
67112626948,2016-03-17,7151.92,Vocational Training
75062484244,2013-06-17,9478.17,Vocational Training
3072706155,2011-02-08,12487.75,High School Diploma
86050392535,2014-01-15,9627.99,Associate Degree
47020546352,2011-10-31,10599.92,Postgraduate Diploma
57120896350,2010-07-24,12199.5,Bachelor's Degree
61100134851,2014-01-06,8604.86,Diploma
92090121831,2015-09-19,9114.27,Associate Degree
41072419954,2017-06-15,7529.83,Master's Degree
42080472658,2017-05-15,7021.24,Vocational Training
40062004530,2013-10-01,8000.22,Diploma
30080236738,2017-09-27,7221.01,Bachelor's Degree
63062783432,2016-05-10,8395.11,Master's Degree
83021054256,2013-03-28,9455.45,Postgraduate Diploma
67033199211,2013-11-11,8619.22,Vocational Training
37072196339,2015-06-19,9324.07,Master's Degree
